,id,fecha,altura_ola
174,34,2020-09-14 12:00:00,0.28880403347826084
175,35,2020-09-10 12:00:00,0.3167054487499999
176,35,2020-09-11 12:00:00,0.28702776869565216
177,35,2020-09-12 12:00:00,0.6124863513043478
178,35,2020-09-13 12:00:00,0.4849315804347827
179,35,2020-09-14 12:00:00,0.21332065017391302
180,36,2020-09-10 12:00:00,0.25468019625
181,36,2020-09-11 12:00:00,0.24833765652173917
182,36,2020-09-12 12:00:00,0.3347279260869566
183,36,2020-09-13 12:00:00,0.2729998708695653
184,36,2020-09-14 12:00:00,0.1613654100869565
185,37,2020-09-10 12:00:00,0.25423476166666664
186,37,2020-09-11 12:00:00,0.2453263045652174
187,37,2020-09-12 12:00:00,0.2368243139130435
188,37,2020-09-13 12:00:00,0.2515422652173913
189,37,2020-09-14 12:00:00,0.1665491785652174
190,38,2020-09-10 12:00:00,0.24948170000000006
191,38,2020-09-11 12:00:00,0.22714297826086957
192,38,2020-09-12 12:00:00,0.2441505786956522
193,38,2020-09-13 12:00:00,0.23559360086956518
194,38,2020-09-14 12:00:00,0.1621152794782609
195,39,2020-09-10 12:00:00,0.2551639775
196,39,2020-09-11 12:00:00,0.2567363908695652
197,39,2020-09-12 12:00:00,0.3285920165217391
198,39,2020-09-13 12:00:00,0.2912983552173913
199,39,2020-09-14 12:00:00,0.18325505978260867
200,40,2020-09-10 12:00:00,0.1911405615
201,40,2020-09-11 12:00:00,0.2436114630434783
202,40,2020-09-12 12:00:00,0.2695454713043478
203,40,2020-09-13 12:00:00,0.24573178826086953
204,40,2020-09-14 12:00:00,0.16320643004347823
205,41,2020-09-10 12:00:00,0.19508167437499993
206,41,2020-09-11 12:00:00,0.28442031782608695
207,41,2020-09-12 12:00:00,0.3627733517391304
208,41,2020-09-13 12:00:00,0.3304540165217392
209,41,2020-09-14 12:00:00,0.15418261291304347
210,42,2020-09-10 12:00:00,0.2681519116666667
211,42,2020-09-11 12:00:00,0.399421697826087
212,42,2020-09-12 12:00:00,0.7060515930434782
213,42,2020-09-13 12:00:00,0.649992866521739
214,42,2020-09-14 12:00:00,0.44508528913043477
215,43,2020-09-10 12:00:00,0.2573754795833334
216,43,2020-09-11 12:00:00,0.4519257239130435
217,43,2020-09-12 12:00:00,0.7458512165217392
218,43,2020-09-13 12:00:00,0.6629214947826085
219,43,2020-09-14 12:00:00,0.4863501382608696
220,44,2020-09-10 12:00:00,0.37725271333333343
221,44,2020-09-11 12:00:00,0.7638252721739132
222,44,2020-09-12 12:00:00,1.1639853782608696
223,44,2020-09-13 12:00:00,1.0309295795652174
224,44,2020-09-14 12:00:00,0.800448442173913
225,45,2020-09-10 12:00:00,0.37359136624999995
226,45,2020-09-11 12:00:00,0.8128665469565218
227,45,2020-09-12 12:00:00,1.1610649739130436
228,45,2020-09-13 12:00:00,1.0214436365217394
229,45,2020-09-14 12:00:00,0.8030555095652173
230,46,2020-09-10 12:00:00,0.3831020325
231,46,2020-09-11 12:00:00,0.865671696521739
232,46,2020-09-12 12:00:00,1.1700045739130436
233,46,2020-09-13 12:00:00,1.0210763813043477
234,46,2020-09-14 12:00:00,0.8114825769565218
235,47,2020-09-10 12:00:00,0.39864054374999996
236,47,2020-09-11 12:00:00,0.9107465334782607
237,47,2020-09-12 12:00:00,1.172486382608696
238,47,2020-09-13 12:00:00,1.0193886434782606
239,47,2020-09-14 12:00:00,0.820011687826087
240,48,2020-09-10 12:00:00,0.4178267783333334
241,48,2020-09-11 12:00:00,0.9617689547826087
242,48,2020-09-12 12:00:00,1.1745129652173913
243,48,2020-09-13 12:00:00,1.016571524347826
244,48,2020-09-14 12:00:00,0.8264800169565217
245,49,2020-09-10 12:00:00,0.44112937124999996
246,49,2020-09-11 12:00:00,1.0237080634782607
247,49,2020-09-12 12:00:00,1.1720768826086956
248,49,2020-09-13 12:00:00,1.0112999426086957
249,49,2020-09-14 12:00:00,0.8331392847826086
250,50,2020-09-10 12:00:00,0.4547692649999999
251,50,2020-09-11 12:00:00,1.0769331295652174
252,50,2020-09-12 12:00:00,1.1647612608695652
